"","from","to","type","subtype"
"42794","mmu:18719","mmu:22330","PPrel","compound"
"42795","mmu:18719","mmu:11461","PPrel","compound"
"42796","mmu:18719","mmu:11465","PPrel","compound"
"42797","mmu:18720","mmu:22330","PPrel","compound"
"42798","mmu:18720","mmu:11461","PPrel","compound"
"42799","mmu:18720","mmu:11465","PPrel","compound"
"42800","mmu:109711","mmu:16412","PPrel","binding/association"
"42801","mmu:109711","mmu:16416","PPrel","binding/association"
"42802","mmu:109711","mmu:16419","PPrel","binding/association"
"42803","mmu:109711","mmu:16420","PPrel","binding/association"
"42804","mmu:109711","mmu:16421","PPrel","binding/association"
"42805","mmu:109711","mmu:192897","PPrel","binding/association"
"42806","mmu:109711","mmu:320910","PPrel","binding/association"
"42807","mmu:109711","mmu:104099","PPrel","binding/association"
"42808","mmu:109711","mmu:109700","PPrel","binding/association"
"42809","mmu:109711","mmu:16398","PPrel","binding/association"
"42810","mmu:109711","mmu:16399","PPrel","binding/association"
"42811","mmu:109711","mmu:16400","PPrel","binding/association"
"42812","mmu:109711","mmu:16401","PPrel","binding/association"
"42813","mmu:109711","mmu:16402","PPrel","binding/association"
"42814","mmu:109711","mmu:16403","PPrel","binding/association"
"42815","mmu:109711","mmu:16404","PPrel","binding/association"
"42816","mmu:109711","mmu:16410","PPrel","binding/association"
"42817","mmu:109711","mmu:213119","PPrel","binding/association"
"42818","mmu:109711","mmu:241226","PPrel","binding/association"
"42819","mmu:109711","mmu:319480","PPrel","binding/association"
"42820","mmu:60595","mmu:16412","PPrel","binding/association"
"42821","mmu:60595","mmu:16416","PPrel","binding/association"
"42822","mmu:60595","mmu:16419","PPrel","binding/association"
"42823","mmu:60595","mmu:16420","PPrel","binding/association"
"42824","mmu:60595","mmu:16421","PPrel","binding/association"
"42825","mmu:60595","mmu:192897","PPrel","binding/association"
"42826","mmu:60595","mmu:320910","PPrel","binding/association"
"42827","mmu:60595","mmu:104099","PPrel","binding/association"
"42828","mmu:60595","mmu:109700","PPrel","binding/association"
"42829","mmu:60595","mmu:16398","PPrel","binding/association"
"42830","mmu:60595","mmu:16399","PPrel","binding/association"
"42831","mmu:60595","mmu:16400","PPrel","binding/association"
"42832","mmu:60595","mmu:16401","PPrel","binding/association"
"42833","mmu:60595","mmu:16402","PPrel","binding/association"
"42834","mmu:60595","mmu:16403","PPrel","binding/association"
"42835","mmu:60595","mmu:16404","PPrel","binding/association"
"42836","mmu:60595","mmu:16410","PPrel","binding/association"
"42837","mmu:60595","mmu:213119","PPrel","binding/association"
"42838","mmu:60595","mmu:241226","PPrel","binding/association"
"42839","mmu:60595","mmu:319480","PPrel","binding/association"
"42840","mmu:14083","mmu:19417","PPrel","phosphorylation"
"42841","mmu:14083","mmu:20416","PPrel","activation"
"42842","mmu:14083","mmu:20418","PPrel","activation"
"42843","mmu:14083","mmu:216148","PPrel","activation"
"42844","mmu:14083","mmu:271849","PPrel","activation"
"42845","mmu:14083","mmu:12334","PPrel","indirect effect"
"42846","mmu:14083","mmu:14784","PPrel","activation"
"42847","mmu:12334","mmu:21894","PPrel","inhibition"
"42848","mmu:12334","mmu:70549","PPrel","inhibition"
"42849","mmu:19303","mmu:11461","PPrel","indirect effect"
"42850","mmu:19303","mmu:11465","PPrel","indirect effect"
"42851","mmu:19303","mmu:22330","PPrel","binding/association"
"42852","mmu:19303","mmu:170736","PPrel","binding/association"
"42853","mmu:19303","mmu:57342","PPrel","binding/association"
"42854","mmu:19303","mmu:64099","PPrel","binding/association"
"42855","mmu:19303","mmu:16412","PPrel","binding/association"
"42856","mmu:19303","mmu:16416","PPrel","binding/association"
"42857","mmu:19303","mmu:16419","PPrel","binding/association"
"42858","mmu:19303","mmu:16420","PPrel","binding/association"
"42859","mmu:19303","mmu:16421","PPrel","binding/association"
"42860","mmu:19303","mmu:192897","PPrel","binding/association"
"42861","mmu:19303","mmu:320910","PPrel","binding/association"
"42862","mmu:19303","mmu:104099","PPrel","binding/association"
"42863","mmu:19303","mmu:109700","PPrel","binding/association"
"42864","mmu:19303","mmu:16398","PPrel","binding/association"
"42865","mmu:19303","mmu:16399","PPrel","binding/association"
"42866","mmu:19303","mmu:16400","PPrel","binding/association"
"42867","mmu:19303","mmu:16401","PPrel","binding/association"
"42868","mmu:19303","mmu:16402","PPrel","binding/association"
"42869","mmu:19303","mmu:16403","PPrel","binding/association"
"42870","mmu:19303","mmu:16404","PPrel","binding/association"
"42871","mmu:19303","mmu:16410","PPrel","binding/association"
"42872","mmu:19303","mmu:213119","PPrel","binding/association"
"42873","mmu:19303","mmu:241226","PPrel","binding/association"
"42874","mmu:19303","mmu:319480","PPrel","binding/association"
"42875","mmu:11855","mmu:11848","PPrel","inhibition"
"42876","mmu:11855","mmu:67653","PPrel","inhibition"
"42877","mmu:232906","mmu:11848","PPrel","inhibition"
"42878","mmu:232906","mmu:67653","PPrel","inhibition"
"42879","mmu:18750","mmu:14083","PPrel","activation"
"42880","mmu:18751","mmu:14083","PPrel","activation"
"42881","mmu:18752","mmu:14083","PPrel","activation"
"42882","mmu:20779","mmu:11855","PPrel","phosphorylation"
"42883","mmu:20779","mmu:232906","PPrel","phosphorylation"
"42884","mmu:14360","mmu:20416","PPrel","activation"
"42885","mmu:14360","mmu:20418","PPrel","activation"
"42886","mmu:14360","mmu:216148","PPrel","activation"
"42887","mmu:14360","mmu:271849","PPrel","activation"
"42888","mmu:11848","mmu:13367","PPrel","activation"
"42889","mmu:11848","mmu:18717","PPrel","activation"
"42890","mmu:11848","mmu:18719","PPrel","activation"
"42891","mmu:11848","mmu:18720","PPrel","activation"
"42892","mmu:67653","mmu:13367","PPrel","activation"
"42893","mmu:67653","mmu:18717","PPrel","activation"
"42894","mmu:67653","mmu:18719","PPrel","activation"
"42895","mmu:67653","mmu:18720","PPrel","activation"
"42896","mmu:19417","mmu:11848","PPrel","activation"
"42897","mmu:19417","mmu:67653","PPrel","activation"
"42898","mmu:12389","mmu:14360","PPrel","activation"
"42899","mmu:12390","mmu:14360","PPrel","activation"
"42900","mmu:12391","mmu:14360","PPrel","activation"
"42901","mmu:13712","mmu:12443","GErel","expression"
"42902","mmu:13712","mmu:12444","GErel","expression"
"42903","mmu:13712","mmu:12445","GErel","expression"
"42904","mmu:13712","mmu:11796","GErel","expression"
"42905","mmu:13712","mmu:11797","GErel","expression"
"42906","mmu:13712","mmu:11798","GErel","expression"
"42907","mmu:26395","mmu:12015","PPrel","inhibition"
"42908","mmu:110157","mmu:12015","PPrel","inhibition"
"42909","mmu:13649","mmu:14083","PPrel","activation"
"42910","mmu:13866","mmu:14083","PPrel","activation"
"42911","mmu:14254","mmu:14083","PPrel","activation"
"42912","mmu:14254","mmu:18706","PPrel","activation"
"42913","mmu:14254","mmu:18707","PPrel","activation"
"42914","mmu:14254","mmu:18708","PPrel","activation"
"42915","mmu:14254","mmu:18709","PPrel","activation"
"42916","mmu:14254","mmu:18710","PPrel","activation"
"42917","mmu:14254","mmu:74769","PPrel","activation"
"42918","mmu:14257","mmu:14083","PPrel","activation"
"42919","mmu:14257","mmu:18706","PPrel","activation"
"42920","mmu:14257","mmu:18707","PPrel","activation"
"42921","mmu:14257","mmu:18708","PPrel","activation"
"42922","mmu:14257","mmu:18709","PPrel","activation"
"42923","mmu:14257","mmu:18710","PPrel","activation"
"42924","mmu:14257","mmu:74769","PPrel","activation"
"42925","mmu:16001","mmu:14083","PPrel","activation"
"42926","mmu:17295","mmu:14083","PPrel","activation"
"42927","mmu:17295","mmu:18706","PPrel","activation"
"42928","mmu:17295","mmu:18707","PPrel","activation"
"42929","mmu:17295","mmu:18708","PPrel","activation"
"42930","mmu:17295","mmu:18709","PPrel","activation"
"42931","mmu:17295","mmu:18710","PPrel","activation"
"42932","mmu:17295","mmu:74769","PPrel","activation"
"42933","mmu:18595","mmu:14083","PPrel","activation"
"42934","mmu:18596","mmu:14083","PPrel","activation"
"42935","mmu:12928","mmu:330662","PPrel","activation"
"42936","mmu:12928","mmu:19303","PPrel","activation"
"42937","mmu:12929","mmu:330662","PPrel","activation"
"42938","mmu:12929","mmu:19303","PPrel","activation"
"42939","mmu:109905","mmu:26414","PPrel","activation"
"42940","mmu:109905","mmu:26419","PPrel","activation"
"42941","mmu:109905","mmu:26420","PPrel","activation"
"42942","mmu:215449","mmu:26414","PPrel","activation"
"42943","mmu:215449","mmu:26419","PPrel","activation"
"42944","mmu:215449","mmu:26420","PPrel","activation"
"42945","mmu:330662","mmu:170758","PPrel","activation"
"42946","mmu:330662","mmu:19353","PPrel","activation"
"42947","mmu:330662","mmu:19354","PPrel","activation"
"42948","mmu:16476","mmu:12443","GErel","expression"
"42949","mmu:16476","mmu:12444","GErel","expression"
"42950","mmu:16476","mmu:12445","GErel","expression"
"42951","mmu:18479","mmu:110157","PPrel","phosphorylation"
"42952","mmu:18479","mmu:26395","PPrel","phosphorylation"
"42953","mmu:18479","mmu:107589","PPrel","inhibition"
"42954","mmu:18479","mmu:213435","PPrel","inhibition"
"42955","mmu:18479","mmu:228785","PPrel","inhibition"
"42956","mmu:18479","mmu:238564","PPrel","inhibition"
"42957","mmu:18481","mmu:110157","PPrel","phosphorylation"
"42958","mmu:18481","mmu:26395","PPrel","phosphorylation"
"42959","mmu:18481","mmu:107589","PPrel","inhibition"
"42960","mmu:18481","mmu:213435","PPrel","inhibition"
"42961","mmu:18481","mmu:228785","PPrel","inhibition"
"42962","mmu:18481","mmu:238564","PPrel","inhibition"
"42963","mmu:214230","mmu:110157","PPrel","phosphorylation"
"42964","mmu:214230","mmu:26395","PPrel","phosphorylation"
"42965","mmu:214230","mmu:107589","PPrel","inhibition"
"42966","mmu:214230","mmu:213435","PPrel","inhibition"
"42967","mmu:214230","mmu:228785","PPrel","inhibition"
"42968","mmu:214230","mmu:238564","PPrel","inhibition"
"42969","mmu:224105","mmu:110157","PPrel","phosphorylation"
"42970","mmu:224105","mmu:26395","PPrel","phosphorylation"
"42971","mmu:224105","mmu:107589","PPrel","inhibition"
"42972","mmu:224105","mmu:213435","PPrel","inhibition"
"42973","mmu:224105","mmu:228785","PPrel","inhibition"
"42974","mmu:224105","mmu:238564","PPrel","inhibition"
"42975","mmu:241656","mmu:110157","PPrel","phosphorylation"
"42976","mmu:241656","mmu:26395","PPrel","phosphorylation"
"42977","mmu:241656","mmu:107589","PPrel","inhibition"
"42978","mmu:241656","mmu:213435","PPrel","inhibition"
"42979","mmu:241656","mmu:228785","PPrel","inhibition"
"42980","mmu:241656","mmu:238564","PPrel","inhibition"
"42981","mmu:70584","mmu:110157","PPrel","phosphorylation"
"42982","mmu:70584","mmu:26395","PPrel","phosphorylation"
"42983","mmu:70584","mmu:107589","PPrel","inhibition"
"42984","mmu:70584","mmu:213435","PPrel","inhibition"
"42985","mmu:70584","mmu:228785","PPrel","inhibition"
"42986","mmu:70584","mmu:238564","PPrel","inhibition"
"42987","mmu:170758","mmu:11461","PPrel","activation"
"42988","mmu:170758","mmu:11465","PPrel","activation"
"42989","mmu:19353","mmu:11461","PPrel","activation"
"42990","mmu:19353","mmu:11465","PPrel","activation"
"42991","mmu:19354","mmu:11461","PPrel","activation"
"42992","mmu:19354","mmu:11465","PPrel","activation"
"42993","mmu:12387","mmu:12443","GErel","expression"
"42994","mmu:12387","mmu:12444","GErel","expression"
"42995","mmu:12387","mmu:12445","GErel","expression"
"42996","mmu:16772","mmu:12505","PPrel","activation"
"42997","mmu:16772","mmu:64051","PPrel","activation"
"42998","mmu:16772","mmu:64176","PPrel","activation"
"42999","mmu:16772","mmu:75209","PPrel","activation"
"43000","mmu:16772","mmu:13138","PPrel","activation"
"43001","mmu:16773","mmu:12505","PPrel","activation"
"43002","mmu:16773","mmu:64051","PPrel","activation"
"43003","mmu:16773","mmu:64176","PPrel","activation"
"43004","mmu:16773","mmu:75209","PPrel","activation"
"43005","mmu:16773","mmu:13138","PPrel","activation"
"43006","mmu:16774","mmu:12505","PPrel","activation"
"43007","mmu:16774","mmu:64051","PPrel","activation"
"43008","mmu:16774","mmu:64176","PPrel","activation"
"43009","mmu:16774","mmu:75209","PPrel","activation"
"43010","mmu:16774","mmu:13138","PPrel","activation"
"43011","mmu:16775","mmu:12505","PPrel","activation"
"43012","mmu:16775","mmu:64051","PPrel","activation"
"43013","mmu:16775","mmu:64176","PPrel","activation"
"43014","mmu:16775","mmu:75209","PPrel","activation"
"43015","mmu:16775","mmu:13138","PPrel","activation"
"43016","mmu:16776","mmu:12505","PPrel","activation"
"43017","mmu:16776","mmu:64051","PPrel","activation"
"43018","mmu:16776","mmu:64176","PPrel","activation"
"43019","mmu:16776","mmu:75209","PPrel","activation"
"43020","mmu:16776","mmu:13138","PPrel","activation"
"43021","mmu:16777","mmu:12505","PPrel","activation"
"43022","mmu:16777","mmu:64051","PPrel","activation"
"43023","mmu:16777","mmu:64176","PPrel","activation"
"43024","mmu:16777","mmu:75209","PPrel","activation"
"43025","mmu:16777","mmu:13138","PPrel","activation"
"43026","mmu:16779","mmu:12505","PPrel","activation"
"43027","mmu:16779","mmu:64051","PPrel","activation"
"43028","mmu:16779","mmu:64176","PPrel","activation"
"43029","mmu:16779","mmu:75209","PPrel","activation"
"43030","mmu:16779","mmu:13138","PPrel","activation"
"43031","mmu:16780","mmu:12505","PPrel","activation"
"43032","mmu:16780","mmu:64051","PPrel","activation"
"43033","mmu:16780","mmu:64176","PPrel","activation"
"43034","mmu:16780","mmu:75209","PPrel","activation"
"43035","mmu:16780","mmu:13138","PPrel","activation"
"43036","mmu:16782","mmu:12505","PPrel","activation"
"43037","mmu:16782","mmu:64051","PPrel","activation"
"43038","mmu:16782","mmu:64176","PPrel","activation"
"43039","mmu:16782","mmu:75209","PPrel","activation"
"43040","mmu:16782","mmu:13138","PPrel","activation"
"43041","mmu:226519","mmu:12505","PPrel","activation"
"43042","mmu:226519","mmu:64051","PPrel","activation"
"43043","mmu:226519","mmu:64176","PPrel","activation"
"43044","mmu:226519","mmu:75209","PPrel","activation"
"43045","mmu:226519","mmu:13138","PPrel","activation"
"43046","mmu:23928","mmu:12505","PPrel","activation"
"43047","mmu:23928","mmu:64051","PPrel","activation"
"43048","mmu:23928","mmu:64176","PPrel","activation"
"43049","mmu:23928","mmu:75209","PPrel","activation"
"43050","mmu:23928","mmu:13138","PPrel","activation"
"43051","mmu:12824","mmu:12505","PPrel","activation"
"43052","mmu:12824","mmu:20969","PPrel","activation"
"43053","mmu:12824","mmu:20971","PPrel","activation"
"43054","mmu:12824","mmu:243816","PPrel","activation"
"43055","mmu:12826","mmu:12505","PPrel","activation"
"43056","mmu:12826","mmu:20969","PPrel","activation"
"43057","mmu:12826","mmu:20971","PPrel","activation"
"43058","mmu:12826","mmu:243816","PPrel","activation"
"43059","mmu:12827","mmu:12505","PPrel","activation"
"43060","mmu:12827","mmu:20969","PPrel","activation"
"43061","mmu:12827","mmu:20971","PPrel","activation"
"43062","mmu:12827","mmu:243816","PPrel","activation"
"43063","mmu:12828","mmu:12505","PPrel","activation"
"43064","mmu:12828","mmu:20969","PPrel","activation"
"43065","mmu:12828","mmu:20971","PPrel","activation"
"43066","mmu:12828","mmu:243816","PPrel","activation"
"43067","mmu:12829","mmu:12505","PPrel","activation"
"43068","mmu:12829","mmu:20969","PPrel","activation"
"43069","mmu:12829","mmu:20971","PPrel","activation"
"43070","mmu:12829","mmu:243816","PPrel","activation"
"43071","mmu:12830","mmu:12505","PPrel","activation"
"43072","mmu:12830","mmu:20969","PPrel","activation"
"43073","mmu:12830","mmu:20971","PPrel","activation"
"43074","mmu:12830","mmu:243816","PPrel","activation"
"43075","mmu:12833","mmu:12505","PPrel","activation"
"43076","mmu:12833","mmu:20969","PPrel","activation"
"43077","mmu:12833","mmu:20971","PPrel","activation"
"43078","mmu:12833","mmu:243816","PPrel","activation"
"43079","mmu:12834","mmu:12505","PPrel","activation"
"43080","mmu:12834","mmu:20969","PPrel","activation"
"43081","mmu:12834","mmu:20971","PPrel","activation"
"43082","mmu:12834","mmu:243816","PPrel","activation"
"43083","mmu:12835","mmu:12505","PPrel","activation"
"43084","mmu:12835","mmu:20969","PPrel","activation"
"43085","mmu:12835","mmu:20971","PPrel","activation"
"43086","mmu:12835","mmu:243816","PPrel","activation"
"43087","mmu:12839","mmu:12505","PPrel","activation"
