"","geneid_symbol","CTX_14A2","CTX_14A4","CTX_14A5","CTX_14L1","CTX_14L2","CTX_14L3","CTX_3A2","CTX_3A3","CTX_3A4","CTX_3L2","CTX_3L3","CTX_Naive1","CTX_Naive2","CTX_Naive3"
"ENSMUSG00000062105.5","Olfr183",0,0,0,0,0,0.268459,0,0,0,0,0,0,0,0
"ENSMUSG00000062110.14","Scfd2",6.008566,13.38768,6.77604,8.620836,22.734246,10.316584,11.653261,11.430927,7.287146,6.250724,6.609774,6.730043,4.740884,3.781417
"ENSMUSG00000062115.15","Rai1",32.148251,28.372952,28.350888,31.718487,50.332109,29.52445,39.863415,38.159229,48.206826,33.996913,27.864455,38.543851,26.34403,28.282462
"ENSMUSG00000062116.10","Zfp954",9.735833,9.347903,7.206602,11.182297,5.88579,13.781325,6.24276,9.463107,7.188257,7.99945,10.150009,6.324316,20.437823,6.693028
"ENSMUSG00000062121.3","Olfr149",0,0,0.11352,0,0,0,0,0.179401,0,0,0.130948,0,0,0.679181
"ENSMUSG00000062124.7","Defb45",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000062127.11","Cttnbp2nl",269.831225,138.318208,228.15006,328.761293,243.465697,199.816863,239.384879,286.320165,340.274197,265.977435,243.680338,294.564225,375.564366,148.974088
"ENSMUSG00000062128.8","Olfr20",0,0,3.64467,0,0,0.409154,0,0.533213,0,0,0,0,0,1.003557
"ENSMUSG00000062132.10","Arhgap33os",0,0,0.241587,0,0,0.183268,0,0,0,0,0,0,0,0
"ENSMUSG00000062142.5","Olfr569",0,1.082488,3.914797,0,0.602326,0.397325,0,0.593416,0.940681,0,0,0.490785,0,0
"ENSMUSG00000062148.6","Ear6",0.353144,0,1.675605,0,0,0,0,0,2.074045,0,0,0,0,2.472465
"ENSMUSG00000062151.13","Unc13c",0,0.021212,1.00286,0,0,0,0.033729,0.146137,0.169563,0.027479,0.053546,0,0.051626,0.969862
"ENSMUSG00000062154.14","Tex33",0,0.562615,0,0,0,0.9044,0,0,0,0,0,0,0,1.775149
"ENSMUSG00000062157.6","Ifnlr1",0.239766,0.034227,0.595761,0,0.34314,0.565876,0,0.176664,0.13707,0.08855,0.430824,0,0.167247,1.11582
"ENSMUSG00000062162.2","Mageb1",0,0.339337,1.8363,0,1.675143,0.552298,0,0,0.396731,0,0.830855,1.385575,0,0
"ENSMUSG00000062165.3","Vmn1r232",0,0,2.134106,0,0,0,0,0.240022,0,0,0,0,0,0.904264
"ENSMUSG00000062168.12","Ppef1",0,0,0,0,1.190715,0.392695,0,0,0,0,0,0,0,0
"ENSMUSG00000062169.13","Cnih4",31.500067,28.628963,35.448974,29.047151,18.767278,28.972947,35.380525,20.453246,27.964521,32.069103,20.347746,12.875462,38.353792,28.155159
"ENSMUSG00000062170.12","Fmr1nb",0.915132,0.432236,4.011549,5.66862,8.771833,3.314958,4.817627,2.345538,4.188229,1.981827,0.666025,1.824283,3.469849,4.17089
"ENSMUSG00000062175.13","Tgif2",82.275912,132.704721,53.887209,37.116004,92.52801,99.13166,88.116335,70.391719,85.577907,105.093613,95.940293,67.539615,69.380867,83.61548
"ENSMUSG00000062181.14","Ces3b",0,0,0,0,0,0,0,0.211868,1.120434,0,0,0.887517,0,0
"ENSMUSG00000062184.11","Hs6st2",0,0,0.144043,0,0,0.437854,0.104946,0.056954,0.138894,0,0.190407,4.6832,0,0.863399
"ENSMUSG00000062186.2","Olfr395",0,0,0.946115,0,0,0.221221,0,0,0,0,1.744852,1.484983,0,1.162429
"ENSMUSG00000062190.12","Lancl2",0.493341,0.90078,1.25888,1.627176,1.549307,0.510932,0.834732,1.316212,0.471865,0.999646,0.193732,0.721816,0.960988,0
"ENSMUSG00000062198.5","2700097O09Rik",6.684233,7.2357,5.277158,15.442252,14.16022,8.054895,9.402137,10.703757,11.779135,10.962534,4.526886,20.437806,12.669137,6.748903
"ENSMUSG00000062199.2","Olfr1465",0,0,2.007014,0,0,0,0,0.946334,0.744961,0,1.48314,0,0,0
"ENSMUSG00000062200.14","Vmn2r7",0,0.019373,0.546974,0,0,0.556915,0,0.338587,0.467935,0,0.088819,0.372035,0,0.817317
"ENSMUSG00000062201.4","Prl3d3",0,0,1.208032,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000062202.14","Btbd9",39.255087,32.602166,41.937903,34.822026,25.770885,44.648893,56.15433,48.430423,46.947325,45.489392,41.031579,38.503307,57.638019,43.221869
"ENSMUSG00000062203.15","Gspt1",136.056608,126.443246,101.5767,108.694825,130.849004,113.620736,122.34643,113.31387,113.33363,117.348232,128.197063,106.69269,117.179559,135.241
"ENSMUSG00000062204.1","Olfr1373",0.250635,1.3966,2.765108,1.223016,1.800036,2.898137,1.388448,1.241851,1.122577,0.929428,2.229411,0.745462,0,1.166973
"ENSMUSG00000062209.15","Erbb4",0,0,0.231117,0.13268,0.237054,0.195477,0.018796,0.162604,0.188831,0.087716,0.238609,0,0,0.231369
"ENSMUSG00000062210.13","Tnfaip8",48.177768,43.602352,51.383308,56.556854,58.497295,67.45291,47.183248,56.609088,47.095948,51.020727,54.861576,51.819817,60.418233,51.99112
"ENSMUSG00000062232.14","Rapgef2",18.478974,25.584845,20.742258,20.747784,19.938366,21.451531,26.109716,24.202539,28.460514,21.349213,18.650741,27.297912,17.039723,14.975454
"ENSMUSG00000062234.14","Gak",63.967356,66.169443,62.78365,79.397601,68.550302,68.394525,74.874507,78.534253,81.097643,84.499392,75.41674,67.32644,73.467838,63.686615
"ENSMUSG00000062245.4","Olfr170",0.229154,0,0,0,1.645173,0.542412,0,0.283594,0,0,0,0,0,2.13383
"ENSMUSG00000062248.5","Cks2",59.499456,91.785829,113.863393,31.491777,126.878994,83.655719,55.872797,32.467975,79.74794,84.832559,58.48173,72.928021,34.113483,80.404967
"ENSMUSG00000062252.9","Lhfpl5",0.336224,0.503559,0,0.200384,0,2.105354,0.471,0.7343,0.816821,1.034457,2.102024,0,0,0.782589
"ENSMUSG00000062257.13","Opcml",0.609682,0.256899,1.840687,0,10.295681,1.084495,0,0.805813,2.181825,0,3.023649,0.232304,0.153847,0.825817
"ENSMUSG00000062270.14","Morf4l1",262.302591,348.014252,282.025964,298.238113,319.093187,310.423846,355.699293,342.980666,329.74188,353.722832,316.498564,281.681263,262.250731,337.473769
"ENSMUSG00000062272.4","Olfr1129",0,0,0.287385,0,0,0.586554,0,0,0.724272,0,0.88156,0,0,0
"ENSMUSG00000062275.7","Fbxw24",0,0,0,0,0,0.344703,0,0,0,0,0,0,0,0
"ENSMUSG00000062278.2","Gm11562",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000062296.8","Trank1",0.035791,0.013233,0.5771,0,0,0.317978,0,0.142601,0.463748,0.066075,0.133835,0.216317,0,0.259576
"ENSMUSG00000062300.14","Nectin2",56.798798,38.717481,30.558472,57.302215,34.524692,45.41208,26.93164,30.113799,33.116875,43.545438,35.204133,40.269053,40.221227,32.38821
"ENSMUSG00000062309.8","Rpp25",0,0,0.720063,0,0,0,0.172005,0,0.295763,0.141913,0,1.355714,0,0
"ENSMUSG00000062310.7","Glrp1",9.360699,8.266449,6.880429,16.395762,9.248985,10.421325,4.602336,7.550511,11.249298,12.43257,7.710512,5.365458,10.324664,7.011121
"ENSMUSG00000062312.5","Erbb2",0,0.028339,0,0,0,0,0.051087,0.221767,0.075653,0.036682,0.162286,0.231612,0,0
"ENSMUSG00000062314.3","Olfr1505",0,0.156361,0.994144,0.065466,0,0.534686,0,0.605063,0.162028,0,0.734111,0,0,2.946143
"ENSMUSG00000062327.10","T",0,0.073558,0,0,0,0.968451,0,0,0,0,0,0,0,0
"ENSMUSG00000062328.8","Rpl17",636.3714,603.415306,570.387244,588.252,533.048616,602.249146,468.394734,530.647989,452.531403,507.925359,577.73857,491.242555,529.144192,682.058365
"ENSMUSG00000062329.4","Cytl1",0,0,0,0,0,0,0,0,1.087971,0,0,0,0,1.295227
"ENSMUSG00000062342.3","Serpinb9e",0,0,0,0,0,0.518223,0,0,0.210457,0,0.196477,0,0,0
"ENSMUSG00000062345.10","Serpinb2",1.046911,0,0,0,0,0,0,0,0.102451,0,0.765518,0.939944,0,0
"ENSMUSG00000062352.15","Itgb1bp1",26.157209,14.612885,26.066444,23.785085,10.403839,15.830011,16.268488,14.87979,17.97733,20.867063,27.808665,25.885185,20.662461,15.613503
"ENSMUSG00000062369.2","Usp17lb",0,0,1.215778,1.476196,0,0,0,0,0.449474,0,0.27768,0,0,0
"ENSMUSG00000062372.13","Otof",0,0,0,0,0,0,0,0,0,0,0.103141,0.250426,0,1.730577
"ENSMUSG00000062373.8","Tmem65",22.671576,26.866858,23.387208,24.53979,34.774636,28.859947,37.333342,26.823833,30.193476,31.159793,29.544635,28.251271,28.816768,23.403103
"ENSMUSG00000062376.7","Borcs7",7.477035,5.018711,4.481552,12.656621,6.178864,8.150896,8.100637,5.897937,10.100988,8.416224,12.200525,5.336627,5.4307,7.138592
"ENSMUSG00000062380.4","Tubb3",0,0.650778,1.413388,0,0,1.070041,0,0.418301,0.760737,0.881691,0.811194,0,0.604708,1.05404
"ENSMUSG00000062382.9","Ftl1-ps1",21.958849,30.963906,23.906863,29.638987,42.745732,30.427147,35.453816,44.02501,14.234117,38.593716,70.551432,36.443163,22.995548,36.806043
"ENSMUSG00000062393.13","Dgkk",0,0.061778,0.134484,0,0,0.477401,0,0.106406,0.109932,0,0.155965,0,0.150327,0.403545
"ENSMUSG00000062397.8","Zfp706",168.970004,110.547716,86.907176,231.271773,143.862474,131.403662,189.086201,144.406361,160.237752,186.161289,166.072335,93.689286,195.922415,167.050233
"ENSMUSG00000062400.3","Krtap6-5",0,0,0.720722,0,0,2.141247,0,0,0,0,0,0,0,4.198672
"ENSMUSG00000062410.14","Hsd3b3",0.166081,0,1.821004,0.048203,0,0.785433,0,0.102791,0.999258,0,0.45146,0.122027,0,1.162764
"ENSMUSG00000062421.13","Arf2",54.965437,83.43646,99.773569,66.716073,95.781296,69.172213,73.1587,58.060548,58.988323,77.876574,65.661099,62.323044,51.490589,78.359323
"ENSMUSG00000062426.2","Olfr304",0,0,0,0,0,2.185317,0,0,0.673506,0,0,0,0,0
"ENSMUSG00000062432.4","Cyp26c1",0.121904,0.087658,0,0,1.746968,0.864151,0,0.750872,0,0,0.436492,0,0,0
"ENSMUSG00000062433.3","Krtap6-2",0,0,1.972361,0,0,0.738216,0,0.773647,3.66799,0,0,0,0,0
"ENSMUSG00000062434.2","Olfr516",0.247732,0,1.182948,0,0,0,0,0.306828,0,0,0,0,0,0
"ENSMUSG00000062438.4","Adam1b",0,0.716391,1.150509,0.23421,0,0.933482,0.459688,0.251582,0,0.163406,0.545186,0,0.637878,0
"ENSMUSG00000062444.15","Ap3b2",0.745497,0,0.699765,0,0,0.151823,0,0.423452,0,0.244278,0.539234,0.939338,0.268507,0.69405
"ENSMUSG00000062456.4","Rpl9-ps6",6.583625,4.882133,1.848962,3.551884,2.536272,1.645212,5.134888,2.297957,5.581582,6.717289,12.397551,3.222253,7.442696,3.929951
"ENSMUSG00000062464.6","Cyp4f37",0,0,0,0,0,0,0,0,0.462336,0,0,0,0,0.360648
"ENSMUSG00000062478.16","Ctrc",0,0,0,1.7414,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000062480.12","Acat3",11.527079,11.259714,11.960722,7.72161,12.758309,9.444686,9.365777,8.288567,6.317115,9.69966,12.737808,4.835901,5.731404,11.667757
"ENSMUSG00000062483.4","Vmn1r171",0,0,2.980812,0.298626,0.611767,0,0,0.315254,0,0,0.243715,0,0,1.268208
"ENSMUSG00000062488.9","Ifit3b",0.773843,3.393644,0.188106,1.144579,1.706273,0.762643,0.973644,0,11.834954,0.51339,0.206095,0,2.302553,2.301786
"ENSMUSG00000062497.3","Olfr1411",0.116447,0.334749,1.508085,0,0,0,0,0.889255,0.466194,0,2.130755,1.025623,0,0
"ENSMUSG00000062510.12","Nsl1",1.225752,1.165697,1.458648,0.846604,0.877003,1.542713,1.5216,1.761482,5.030565,1.357876,0.293769,3.716991,2.488269,0.950715
"ENSMUSG00000062511.6","4930512M02Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000062515.3","Fabp4",0,0,0.220707,0,0.338998,0.111809,0.293854,0.232706,0.22568,0.174961,0,0,0,0
"ENSMUSG00000062518.7","Zfp534",0,0.125702,0.148495,0,0,0.637618,0,0.681925,0.1517,0,0,0,0,2.032423
"ENSMUSG00000062519.13","Zfp398",8.401635,10.286769,9.773685,15.990368,9.394576,9.195011,12.640737,18.382142,14.218202,13.555731,10.109995,15.085352,16.562674,6.536481
"ENSMUSG00000062524.4","Ncr1",0,0,0.232527,0,0,0.351374,0,0,0,0,0.53152,0,0,0
"ENSMUSG00000062526.4","Mppe1",8.927606,6.280495,11.973555,9.046303,4.147764,6.438679,8.674727,12.698033,12.55863,7.641272,12.290664,10.498533,10.191489,6.92725
"ENSMUSG00000062527.6","Olfr1408",0,0,1.403036,0,0,0.276629,0,0,0.661113,0,0.420925,0.855372,0,0
"ENSMUSG00000062528.2","Tas2r109",0,0,0,0,0,0,0,0.304452,0.239522,0,0,0,0,0
"ENSMUSG00000062542.11","Syt9",0,0.221979,1.158684,0,0.591773,0.622527,0,0.203287,0.652016,0.076361,0.296501,0.48371,0,0
"ENSMUSG00000062545.4","Tlr12",41.772179,35.671036,18.598739,45.274331,27.930842,27.937718,31.618649,26.41308,42.314461,34.740044,29.632089,29.711149,43.949438,29.17586
"ENSMUSG00000062546.5","V1ra8",0,0,1.644031,0.306338,0,0,0,0.162417,0,0,0,0,0,0.307526
"ENSMUSG00000062551.13","Prl2c1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000062553.3","Olfr709-ps1",0.117607,0,0.444196,0,0,0.277528,0,0.096248,0.186578,0,0.793602,0.228487,0,0
"ENSMUSG00000062556.3","Scgb1b2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000062563.15","Cys1",0.123073,0,0.192174,0,0,1.440339,0.276726,0,0.935806,0,0.45525,0,0,0.572863
"ENSMUSG00000062564.12","Tex28",0,0.332724,0.240602,0,0,0,0,0,0.148242,0,0,0,0,0
"ENSMUSG00000062580.9","Timm17a",40.772562,22.473651,21.450322,29.56545,29.730533,20.386212,25.161062,20.540746,14.901173,39.911153,16.940083,32.745838,36.810632,12.835052
"ENSMUSG00000062585.11","Cnr2",9.9921,5.833642,11.559516,12.497113,7.820176,8.229011,9.767976,13.294123,13.492149,10.28251,8.761267,12.146541,7.723183,5.327758
"ENSMUSG00000062590.13","Armc9",6.13832,5.727204,6.526351,6.235673,16.823086,5.128158,6.341189,8.433913,7.203743,4.519033,7.728009,6.626007,8.167926,8.963916
"ENSMUSG00000062591.5","Tubb4a",1.775353,2.277924,5.241188,0,1.338361,2.427588,1.053029,1.839508,3.131968,1.122567,0.837603,1.094885,2.314176,2.609381
"ENSMUSG00000062593.17","Gm49339",1.570871,3.840386,16.30142,0,0,2.777825,3.250094,2.977409,1.059531,1.525978,3.138593,1.181037,0,0
"ENSMUSG00000062598.3","Vmn1r178",0,0.18785,0,0,0,0.610208,0,0.319285,0,0,0,0,0,0.423785
"ENSMUSG00000062604.11","Srpk2",17.136261,19.581665,20.355696,18.856878,24.867697,16.533571,25.768296,26.474126,23.324605,20.682626,25.650733,20.651453,19.75292,19.880386
"ENSMUSG00000062608.5","Olfr195",0,0.169249,0.366357,0,0,0,0,0,0.905773,0,0.828868,0,0,1.08367
"ENSMUSG00000062609.14","Kcnj15",0.330146,0.549701,0.935167,0,1.144661,0.328111,0,1.46836,0.778175,0,0.859591,0.87215,0,0.372033
"ENSMUSG00000062619.6","2310039H08Rik",10.045054,7.134768,7.188853,6.054237,0,6.145524,5.017754,8.858756,9.553237,3.911305,3.446596,13.590126,2.472816,3.018133
"ENSMUSG00000062621.3","Olfr911-ps1",0,0,0,0,1.790667,0.799908,0,0.208154,0.979933,0,0.101444,0,0,0.262852
"ENSMUSG00000062624.5","Cyp2c67",0,0,0,0,0,0.290818,0,0,0.236516,0,0,0,0,0
"ENSMUSG00000062627.9","Mysm1",10.570777,9.627175,12.259263,20.54148,16.960824,12.039282,24.746903,22.68936,15.195498,17.351659,10.694376,28.420713,19.705489,13.066016
"ENSMUSG00000062629.4","Olfr114",1.156792,0.168215,0.364126,0,0,1.095295,0.257818,0.572696,0.684147,0.42881,2.883882,0,0,3.23154
"ENSMUSG00000062638.11","Btnl1",0,0,0.184554,0,0.847137,0.513123,0,0,0.567736,0.10932,0.635146,0,0,0
"ENSMUSG00000062646.12","Ganc",26.70872,22.827651,22.483451,37.395824,53.505458,30.146229,24.755505,31.774455,30.683784,28.885509,16.594053,37.797675,45.531452,21.160292
"ENSMUSG00000062647.16","Rpl7a",843.791318,805.180838,786.262957,664.230558,558.849453,682.035018,595.514212,697.54206,673.28345,732.434105,764.302284,699.070007,655.290314,682.005207
"ENSMUSG00000062649.6","Olfr44",0,0.040324,1.005144,0,0,2.06151,0,0.138688,0.430672,0,0.759855,0,0,0.525396
"ENSMUSG00000062651.4","H2al2a",0.513828,0,0,0,0,1.223132,0,0,2.562292,0,0,0,0,2.396402
"ENSMUSG00000062661.6","Ncs1",12.403092,8.174799,6.396015,9.441324,12.590139,8.912777,10.344826,8.588886,14.211294,11.4505,9.641895,10.509546,10.760239,6.590937
"ENSMUSG00000062683.11","Atp5g2",176.14917,127.584316,115.003524,165.944085,104.997462,126.927106,157.245119,141.11544,157.562331,151.49612,150.922069,117.135686,174.917894,152.162592
"ENSMUSG00000062687.6","Cks1brt",0,0.064684,1.405732,0,0,0.426252,0,0.222039,0.950303,0,0.161813,0.264272,0,0.840019
"ENSMUSG00000062691.10","Cebpzos",58.107458,39.450016,53.772116,106.265607,33.639232,37.906967,63.880922,60.234562,62.382726,51.043173,65.594031,96.252065,71.743697,49.303866
"ENSMUSG00000062694.7","Cav3",0,0,0,0,0,0,0,0.240511,0.754149,0,0,0,0,0
"ENSMUSG00000062705.7","Tpbpb",0,0.340182,1.840839,0,0,0,0,0.579013,0.682719,0,0,0,0,0
"ENSMUSG00000062712.3","Olfr531",0,0.185432,2.178428,0,0.683132,0.735533,0,1.069066,1.00504,0,1.11969,1.047674,0,1.208567
"ENSMUSG00000062713.8","Sim2",0,0.073259,0,0,0,0,0.058016,0.126018,0,0,0,0,0,0.238749
"ENSMUSG00000062727.4","H2bc12",0,0,0,0,0,0,0,3.978249,0,0.624235,0,0,0,0
"ENSMUSG00000062729.11","Ppox",69.954844,39.441417,58.667975,102.194346,72.639359,60.37057,65.128598,69.831715,68.713811,72.424424,46.350773,73.733872,140.138801,58.316455
"ENSMUSG00000062732.10","Lypd4",0,0.236184,0,0,0,0,0,0.201826,0,0,0.584381,0,0,0
"ENSMUSG00000062737.13","Prl3d2",0,0,0,0,0,0,0,0,0,0,2.684733,0,0,0
"ENSMUSG00000062743.9","Zfp677",2.103779,3.255707,3.713909,8.855183,3.518966,1.657969,3.399649,4.647648,3.484937,4.735266,4.901459,4.310382,5.294166,5.556059
"ENSMUSG00000062751.5","Prss1",0,0,0,0,0,0.71609,0,0,0,0,0,0,0,0
"ENSMUSG00000062753.14","AI413582",62.114715,33.200109,29.845594,63.311022,60.763237,28.352639,54.862168,44.31395,45.568232,43.693806,46.551947,52.824567,56.557672,39.534701
"ENSMUSG00000062757.2","Olfr1206",0,0.185556,0.401403,0,0,0.602914,0,0.630889,0.410122,0,1.84794,0,0,0
"ENSMUSG00000062760.11","Shisal1",0,0.095486,0.727429,0,0.537092,0.442871,0,0.205526,1.274423,0,0.421574,0.097551,0.065244,1.222755
"ENSMUSG00000062761.7","Zfp512",33.7451,22.008644,22.854986,34.472243,25.216525,25.30648,26.578296,33.898289,35.172575,29.085224,25.016323,30.793072,38.95782,25.948283
"ENSMUSG00000062762.17","Ei24",34.726103,24.866714,30.749914,41.815553,21.88995,23.574141,28.614142,28.397833,36.852234,25.989276,26.88463,23.747625,46.926673,27.704232
"ENSMUSG00000062773.6","Tex101",0,0,0,1.30498,0,0.458574,0,0,0.375522,0,0,0,1.590621,0
"ENSMUSG00000062778.12","Chia1",0,0,1.009206,0,0,1.485888,0,0.68294,0,0,0,0,0,0
"ENSMUSG00000062782.4","Olfr527",0.475278,0.047038,0.818346,0,0,2.843163,0,0.323386,0,0,0.354301,0,0,3.402152
"ENSMUSG00000062785.14","Kcnc3",0.039331,0.168291,0.671454,0,0,0.711849,0.089043,0.241408,0.112314,0.611574,0.353507,0.229237,5.000685,0
"ENSMUSG00000062791.4","Gm382",0,0,0.153231,0,0,0,0,0,0,0,0,0,0,0.22957
"ENSMUSG00000062793.6","Olfr1158",0,0,0,0,0,1.177673,0,0,0,0,0,0,0,2.315841
"ENSMUSG00000062794.8","Zfp599",0.282567,0.040371,0.439091,0,1.213371,0.666982,0.574936,0.347128,0.754567,0.469685,0.812025,0,0,0
"ENSMUSG00000062797.14","Hikeshi",19.1452,12.346782,26.299105,5.431126,25.48641,19.43342,21.336662,14.742313,20.659257,19.24632,11.554239,7.462916,26.791215,13.232663
"ENSMUSG00000062814.9","Ssxa1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000062818.7","Vmn1r51",0.02562,0.091229,0.556123,0,1.148961,0.24165,0,0.031432,0.221106,0,0.462438,0.298259,0,1.191602
"ENSMUSG00000062822.8","4833420G17Rik",32.131251,29.973011,32.933684,44.77742,66.829016,47.841551,40.100281,48.374862,50.51469,47.535981,39.470907,39.297602,74.044852,28.767511
"ENSMUSG00000062825.15","Actg1",1790.237251,2736.233323,1808.517021,1660.032793,2407.964722,2172.90731,3324.656406,2076.186185,2068.1559,2279.539628,2060.437966,2009.650976,1322.256246,2395.663353
"ENSMUSG00000062826.7","Ces2f",0,0.028859,0.628044,0,0,0.28646,0,0.099349,0.154085,0,0,0,0,0.564912
"ENSMUSG00000062833.2","Sval3",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000062844.6","Olfr1458",0,0,1.719814,0,0,1.853044,0,0,0.317334,0.241852,0.197484,0,0,0
"ENSMUSG00000062859.15","Tcp11",3.036583,7.028449,4.812049,1.642741,5.511325,5.984203,7.340874,4.032093,5.331158,5.348036,7.692768,4.835911,1.663725,9.559867
"ENSMUSG00000062861.8","Zfp28",6.992119,3.057663,6.434677,9.06182,2.896848,2.583263,3.66992,6.577099,10.191983,5.657709,3.355198,3.11726,24.483578,5.604015
"ENSMUSG00000062866.16","Phactr2",15.511144,20.00966,16.260319,13.265013,18.58157,18.324006,22.27748,19.531486,24.130079,21.024252,18.304252,26.068624,23.463621,20.241541
"ENSMUSG00000062867.13","Impdh2",116.396402,248.733105,288.018815,53.969655,177.905837,238.708496,120.230118,159.836433,154.434819,200.147999,182.469923,186.875326,70.393914,120.010522
"ENSMUSG00000062868.4","Olfr830",0,0,0.101908,0,0.469121,0,0,0.161086,0.250271,0,0.352979,0,0,0
"ENSMUSG00000062873.7","Olfr1355",0,0.174746,0.380068,0,0.875006,0.288588,0,0,0.233306,0,0.109762,0,0,0.284475
"ENSMUSG00000062878.3","Olfr298",0,0,0,0,0.44371,0.146341,0,0,0.414112,0,0.111313,0,0,0
"ENSMUSG00000062892.4","Olfr1450",0,0,0.74836,0,0,0.168068,0,0.262513,0.340011,0,0,0,0,0.6626
"ENSMUSG00000062901.3","Klhl24",36.70575,18.726438,34.413982,40.871855,28.041913,28.196213,41.543941,64.665746,52.716883,47.767307,30.560843,52.7845,32.627924,27.410067
"ENSMUSG00000062905.2","Vmn1r32",0,0.110542,0.720959,0,0,0.182311,0,0.284804,0,0,0.415605,0.225827,0,1.078038
"ENSMUSG00000062906.12","Hdac10",17.855678,8.574699,19.096426,34.42938,6.063523,15.519962,19.866908,20.238983,18.923705,17.553595,16.23171,23.055031,27.799385,13.797682
"ENSMUSG00000062908.12","Acadm",84.571725,46.977996,44.857267,54.899756,62.945581,56.702248,46.957318,59.632856,59.783992,51.229652,59.994168,48.892845,116.170555,49.673025
"ENSMUSG00000062914.3","Olfr777",0,0.052389,0.285054,0,0.525704,0.520178,0,0.135291,0.244738,0,0.462377,0.428175,0,0
"ENSMUSG00000062929.8","Cfl2",12.246045,5.943191,5.145265,20.137913,3.232338,13.700393,17.915136,14.051575,8.487652,11.42256,18.254986,3.811703,7.924241,2.262199
"ENSMUSG00000062931.15","Zfp938",1.476118,2.293858,2.250523,3.983209,4.430925,3.067778,2.654993,4.695542,5.238666,3.410294,2.304869,1.511491,5.318907,5.652702
"ENSMUSG00000062937.7","Mtap",16.452753,12.259453,13.180794,13.433503,17.821251,12.619407,14.959414,15.661456,17.209754,16.840919,16.315637,17.121233,17.245235,10.222592
"ENSMUSG00000062939.11","Stat4",1.287066,0.220995,1.464451,5.066056,0,0,0.435471,0.28469,3.741312,0.427806,0,6.637911,0,0.359202
"ENSMUSG00000062944.4","9130023H24Rik",8.81608,5.409774,7.991453,15.091193,9.302514,12.005677,9.96555,7.983933,12.827641,11.794324,11.774364,10.392726,11.363833,3.156079
"ENSMUSG00000062949.13","Atp11c",11.291894,18.963234,18.188773,16.849917,24.793703,17.418953,23.269971,19.762394,22.268226,20.199612,17.86614,18.857972,21.770892,17.476813
"ENSMUSG00000062952.1","Tas2r110",0,0,0,0,0,0,0,0,0,0,1.644025,0,0,0
"ENSMUSG00000062960.10","Kdr",3.549511,3.718098,5.037379,3.073431,4.545343,2.919489,3.446393,6.238859,6.380672,4.198394,2.512191,3.084782,3.36701,3.007135
"ENSMUSG00000062961.7","Ccdc177",0.034329,0,0.426079,0,0.24559,0.081003,0,0.084266,0.261273,0,0,0.099995,0.059611,0.479266
"ENSMUSG00000062963.10","Ufc1",62.123271,48.2196,47.780492,74.44763,46.11999,36.646163,49.755345,49.427813,65.164819,60.960475,54.377853,54.842536,53.445684,50.045782
"ENSMUSG00000062980.15","Cped1",0.034858,0.024847,0.635781,0,0,0.480643,0,0.38277,0.099492,0.750509,0.497424,0.243223,0,0.551013
"ENSMUSG00000062981.5","Mrpl42",46.40078,31.210102,39.800521,42.160786,32.034746,32.419813,33.309789,38.910393,39.521229,36.571242,21.484892,36.777336,41.080768,38.931743
"ENSMUSG00000062987.6","Olfr715b",1.225247,0.121923,2.348574,0,0,2.073572,0,0.14524,0.167719,0,0.372728,0,0,0.482775
"ENSMUSG00000062991.9","Nrg1",0.15399,0.078455,2.811186,0,0.718815,1.979486,0,1.20182,2.718799,0,0,0.687534,0,1.931339
